"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","call_end_line","call_end_col","is_await","arg_count","call_arg_vars","fp_tier","arg_position","arg_keyword","arg_kind","arg_source","arg_names","arg_is_literal"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py::222::34","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.autonomous_game_playing_agent_apps.ai_tic_tac_toe_agent.app.main","agno",".run","current_agent.run","current_agent.run(f'Current board state:\n{st.session_state.game_board.get_board_state()}\n\nAvailable valid moves (row, col): {valid_moves}\n\nChoose your next move from the valid moves above.\nRespond with ONLY two numbers for row and column, e.g. ""1 2"".', stream=False)","222","34","229","13","False","2","st;valid_moves","","0","","JoinedStr","f'Current board state:\n{st.session_state.game_board.get_board_state()}\n\nAvailable valid moves (row, col): {valid_moves}\n\nChoose your next move from the valid moves above.\nRespond with ONLY two numbers for row and column, e.g. ""1 2"".'","st;valid_moves","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py::222::34","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.autonomous_game_playing_agent_apps.ai_tic_tac_toe_agent.app.main","agno",".run","current_agent.run","current_agent.run(f'Current board state:\n{st.session_state.game_board.get_board_state()}\n\nAvailable valid moves (row, col): {valid_moves}\n\nChoose your next move from the valid moves above.\nRespond with ONLY two numbers for row and column, e.g. ""1 2"".', stream=False)","222","34","229","13","False","2","st;valid_moves","","","stream","Constant","False","","True"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py::267::42","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.autonomous_game_playing_agent_apps.ai_tic_tac_toe_agent.app.main","agno",".run","current_agent.run","current_agent.run(f'Invalid move: {message}\n\nCurrent board state:\n{st.session_state.game_board.get_board_state()}\n\nAvailable valid moves (row, col): {valid_moves}\n\nPlease choose a valid move from the list above.\nRespond with ONLY two numbers for row and column, e.g. ""1 2"".', stream=False)","267","42","276","21","False","2","message;st;valid_moves","","0","","JoinedStr","f'Invalid move: {message}\n\nCurrent board state:\n{st.session_state.game_board.get_board_state()}\n\nAvailable valid moves (row, col): {valid_moves}\n\nPlease choose a valid move from the list above.\nRespond with ONLY two numbers for row and column, e.g. ""1 2"".'","message;st;valid_moves","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py::267::42","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_tic_tac_toe_agent/app.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.autonomous_game_playing_agent_apps.ai_tic_tac_toe_agent.app.main","agno",".run","current_agent.run","current_agent.run(f'Invalid move: {message}\n\nCurrent board state:\n{st.session_state.game_board.get_board_state()}\n\nAvailable valid moves (row, col): {valid_moves}\n\nPlease choose a valid move from the list above.\nRespond with ONLY two numbers for row and column, e.g. ""1 2"".', stream=False)","267","42","276","21","False","2","message;st;valid_moves","","","stream","Constant","False","","True"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ag2_adaptive_research_team/agents.py::82::12","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ag2_adaptive_research_team/agents.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ag2_adaptive_research_team.agents.run_agent","autogen",".generate_reply","agent.generate_reply","agent.generate_reply(messages=[{'role': 'user', 'content': prompt}])","82","12","82","80","False","1","prompt","","","messages","List","[{'role': 'user', 'content': prompt}]","prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/legal_agent_team.py::342::46","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/legal_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_legal_agent_team.legal_agent_team.main","agno",".run","st.session_state.legal_team.run","st.session_state.legal_team.run(combined_query)","342","46","342","93","False","1","combined_query","","0","","Name","combined_query","combined_query","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/legal_agent_team.py::358::61","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/legal_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_legal_agent_team.legal_agent_team.main","agno",".run","st.session_state.legal_team.run","st.session_state.legal_team.run(f""Based on this previous analysis:    \n                                {response.content}\n                                \n                                Please summarize the key points in bullet points.\n                                Focus on insights from: {', '.join(analysis_configs[analysis_type]['agents'])}"")","358","61","364","29","False","1","analysis_configs;analysis_type;response","","0","","JoinedStr","f""Based on this previous analysis:    \n                                {response.content}\n                                \n                                Please summarize the key points in bullet points.\n                                Focus on insights from: {', '.join(analysis_configs[analysis_type]['agents'])}""","analysis_configs;analysis_type;response","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/legal_agent_team.py::374::66","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/legal_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_legal_agent_team.legal_agent_team.main","agno",".run","st.session_state.legal_team.run","st.session_state.legal_team.run(f""Based on this previous analysis:\n                                {response.content}\n                                \n                                What are your key recommendations based on the analysis, the best course of action?\n                                Provide specific recommendations from: {', '.join(analysis_configs[analysis_type]['agents'])}"")","374","66","380","29","False","1","analysis_configs;analysis_type;response","","0","","JoinedStr","f""Based on this previous analysis:\n                                {response.content}\n                                \n                                What are your key recommendations based on the analysis, the best course of action?\n                                Provide specific recommendations from: {', '.join(analysis_configs[analysis_type]['agents'])}""","analysis_configs;analysis_type;response","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/local_ai_legal_agent_team/local_legal_agent.py::216::46","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/local_ai_legal_agent_team/local_legal_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_legal_agent_team.local_ai_legal_agent_team.local_legal_agent.main","agno",".run","st.session_state.legal_team.run","st.session_state.legal_team.run(combined_query)","216","46","216","93","False","1","combined_query","","0","","Name","combined_query","combined_query","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/local_ai_legal_agent_team/local_legal_agent.py::232::61","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/local_ai_legal_agent_team/local_legal_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_legal_agent_team.local_ai_legal_agent_team.local_legal_agent.main","agno",".run","st.session_state.legal_team.run","st.session_state.legal_team.run(f""Based on this previous analysis:    \n                                {response.content}\n                                \n                                Please summarize the key points in bullet points.\n                                Focus on insights from: {', '.join(analysis_configs[analysis_type]['agents'])}"")","232","61","238","29","False","1","analysis_configs;analysis_type;response","","0","","JoinedStr","f""Based on this previous analysis:    \n                                {response.content}\n                                \n                                Please summarize the key points in bullet points.\n                                Focus on insights from: {', '.join(analysis_configs[analysis_type]['agents'])}""","analysis_configs;analysis_type;response","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/local_ai_legal_agent_team/local_legal_agent.py::248::66","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_legal_agent_team/local_ai_legal_agent_team/local_legal_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_legal_agent_team.local_ai_legal_agent_team.local_legal_agent.main","agno",".run","st.session_state.legal_team.run","st.session_state.legal_team.run(f""Based on this previous analysis:\n                                {response.content}\n                                \n                                What are your key recommendations based on the analysis, the best course of action?\n                                Provide specific recommendations from: {', '.join(analysis_configs[analysis_type]['agents'])}"")","248","66","254","29","False","1","analysis_configs;analysis_type;response","","0","","JoinedStr","f""Based on this previous analysis:\n                                {response.content}\n                                \n                                What are your key recommendations based on the analysis, the best course of action?\n                                Provide specific recommendations from: {', '.join(analysis_configs[analysis_type]['agents'])}""","analysis_configs;analysis_type;response","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/ai_real_estate_agent_team.py::302::31","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/ai_real_estate_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_real_estate_agent_team.ai_real_estate_agent_team.run_sequential_analysis","agno",".run","market_analysis_agent.run","market_analysis_agent.run(market_analysis_prompt)","302","31","302","80","False","1","market_analysis_prompt","","0","","Name","market_analysis_prompt","market_analysis_prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/ai_real_estate_agent_team.py::357::34","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/ai_real_estate_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_real_estate_agent_team.ai_real_estate_agent_team.run_sequential_analysis","agno",".run","property_valuation_agent.run","property_valuation_agent.run(valuation_prompt)","357","34","357","80","False","1","valuation_prompt","","0","","Name","valuation_prompt","valuation_prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/local_ai_real_estate_agent_team.py::300::31","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/local_ai_real_estate_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_real_estate_agent_team.local_ai_real_estate_agent_team.run_sequential_analysis","agno",".run","market_analysis_agent.run","market_analysis_agent.run(market_analysis_prompt)","300","31","300","80","False","1","market_analysis_prompt","","0","","Name","market_analysis_prompt","market_analysis_prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/local_ai_real_estate_agent_team.py::355::34","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_real_estate_agent_team/local_ai_real_estate_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_real_estate_agent_team.local_ai_real_estate_agent_team.run_sequential_analysis","agno",".run","property_valuation_agent.run","property_valuation_agent.run(valuation_prompt)","355","34","355","80","False","1","valuation_prompt","","0","","Name","valuation_prompt","valuation_prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py::196::30","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_recruitment_agent_team.ai_recruitment_agent_team.analyze_resume","agno",".run","analyzer.run","analyzer.run(f'Please analyze this resume against the following requirements and provide your response in valid JSON format:\n            Role Requirements:\n            {ROLE_REQUIREMENTS[role]}\n            Resume Text:\n            {resume_text}\n            Your response must be a valid JSON object like this:\n            {{\n                ""selected"": true/false,\n                ""feedback"": ""Detailed feedback explaining the decision"",\n                ""matching_skills"": [""skill1"", ""skill2""],\n                ""missing_skills"": [""skill3"", ""skill4""],\n                ""experience_level"": ""junior/mid/senior""\n            }}\n            Evaluation criteria:\n            1. Match at least 70% of required skills\n            2. Consider both theoretical knowledge and practical experience\n            3. Value project experience and real-world applications\n            4. Consider transferable skills from similar technologies\n            5. Look for evidence of continuous learning and adaptability\n            Important: Return ONLY the JSON object without any markdown formatting or backticks.\n            ')","196","30","218","9","False","1","ROLE_REQUIREMENTS;resume_text;role","","0","","JoinedStr","f'Please analyze this resume against the following requirements and provide your response in valid JSON format:\n            Role Requirements:\n            {ROLE_REQUIREMENTS[role]}\n            Resume Text:\n            {resume_text}\n            Your response must be a valid JSON object like this:\n            {{\n                ""selected"": true/false,\n                ""feedback"": ""Detailed feedback explaining the decision"",\n                ""matching_skills"": [""skill1"", ""skill2""],\n                ""missing_skills"": [""skill3"", ""skill4""],\n                ""experience_level"": ""junior/mid/senior""\n            }}\n            Evaluation criteria:\n            1. Match at least 70% of required skills\n            2. Consider both theoretical knowledge and practical experience\n            3. Value project experience and real-world applications\n            4. Consider transferable skills from similar technologies\n            5. Look for evidence of continuous learning and adaptability\n            Important: Return ONLY the JSON object without any markdown formatting or backticks.\n            '","ROLE_REQUIREMENTS;resume_text;role","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py::284::27","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_recruitment_agent_team.ai_recruitment_agent_team.schedule_interview","agno",".run","scheduler.run","scheduler.run(f""Schedule a 60-minute technical interview with these specifications:\n            - Title: '{role} Technical Interview'\n            - Date: {formatted_time}\n            - Timezone: IST (India Standard Time)\n            - Attendee: {candidate_email}\n            \n            Important Notes:\n            - The meeting must be between 9 AM - 5 PM IST\n            - Use IST (UTC+5:30) timezone for all communications\n            - Include timezone information in the meeting details\n            "")","284","27","296","9","False","1","candidate_email;formatted_time;role","","0","","JoinedStr","f""Schedule a 60-minute technical interview with these specifications:\n            - Title: '{role} Technical Interview'\n            - Date: {formatted_time}\n            - Timezone: IST (India Standard Time)\n            - Attendee: {candidate_email}\n            \n            Important Notes:\n            - The meeting must be between 9 AM - 5 PM IST\n            - Use IST (UTC+5:30) timezone for all communications\n            - Include timezone information in the meeting details\n            ""","candidate_email;formatted_time;role","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py::298::8","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_recruitment_agent_team.ai_recruitment_agent_team.schedule_interview","agno",".run","email_agent.run","email_agent.run(f'Send an interview confirmation email with these details:\n            - Role: {role} position\n            - Meeting Details: {meeting_response}\n            \n            Important:\n            - Clearly specify that the time is in IST (India Standard Time)\n            - Ask the candidate to join 5 minutes early\n            - Include timezone conversion link if possible\n            - Ask him to be confident and not so nervous and prepare well for the interview\n            ')","298","8","309","9","False","1","meeting_response;role","","0","","JoinedStr","f'Send an interview confirmation email with these details:\n            - Role: {role} position\n            - Meeting Details: {meeting_response}\n            \n            Important:\n            - Clearly specify that the time is in IST (India Standard Time)\n            - Ask the candidate to join 5 minutes early\n            - Include timezone conversion link if possible\n            - Ask him to be confident and not so nervous and prepare well for the interview\n            '","meeting_response;role","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py::252::4","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_recruitment_agent_team.ai_recruitment_agent_team.send_rejection_email","agno",".run","email_agent.run","email_agent.run(f'\n        Send an email to {to_email} regarding their application for the {role} position.\n        Use this specific style:\n        1. use all lowercase letters\n        2. be empathetic and human\n        3. mention specific feedback from: {feedback}\n        4. encourage them to upskill and try again\n        5. suggest some learning resources based on missing skills\n        6. end the email with exactly:\n           best,\n           the ai recruiting team\n        \n        Do not include any names in the signature.\n        The tone should be like a human writing a quick but thoughtful email.\n        ')","252","4","268","5","False","1","feedback;role;to_email","","0","","JoinedStr","f'\n        Send an email to {to_email} regarding their application for the {role} position.\n        Use this specific style:\n        1. use all lowercase letters\n        2. be empathetic and human\n        3. mention specific feedback from: {feedback}\n        4. encourage them to upskill and try again\n        5. suggest some learning resources based on missing skills\n        6. end the email with exactly:\n           best,\n           the ai recruiting team\n        \n        Do not include any names in the signature.\n        The tone should be like a human writing a quick but thoughtful email.\n        '","feedback;role;to_email","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py::236::4","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_recruitment_agent_team/ai_recruitment_agent_team.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_recruitment_agent_team.ai_recruitment_agent_team.send_selection_email","agno",".run","email_agent.run","email_agent.run(f""\n        Send an email to {to_email} regarding their selection for the {role} position.\n        The email should:\n        1. Congratulate them on being selected\n        2. Explain the next steps in the process\n        3. Mention that they will receive interview details shortly\n        4. The name of the company is 'AI Recruiting Team'\n        "")","236","4","245","5","False","1","role;to_email","","0","","JoinedStr","f""\n        Send an email to {to_email} regarding their selection for the {role} position.\n        The email should:\n        1. Congratulate them on being selected\n        2. Explain the next steps in the process\n        3. Mention that they will receive interview details shortly\n        4. The name of the company is 'AI Recruiting Team'\n        ""","role;to_email","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_travel_planner_agent_team/backend/agents/structured_output.py::110::25","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/ai_travel_planner_agent_team/backend/agents/structured_output.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.ai_travel_planner_agent_team.backend.agents.structured_output.convert_to_model","agno",".arun","structured_output_agent.arun","structured_output_agent.arun(prompt)","110","25","110","61","True","1","prompt","","0","","Name","prompt","prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py::163::30","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.multimodal_coding_agent_team.ai_coding_agent_o3.execute_code_with_agent","agno",".run","execution_agent.run","execution_agent.run(prompt)","163","30","163","57","False","1","prompt","","0","","Name","prompt","prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py::148::34","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.multimodal_coding_agent_team.ai_coding_agent_o3.execute_code_with_agent","agno",".run","execution_agent.run","execution_agent.run(error_prompt)","148","34","148","67","False","1","error_prompt","","0","","Name","error_prompt","error_prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py::233::38","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.multimodal_coding_agent_team.ai_coding_agent_o3.main","agno",".run","coding_agent.run","coding_agent.run(user_query)","233","38","233","66","False","1","user_query","","0","","Name","user_query","user_query","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py::225::46","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.multimodal_coding_agent_team.ai_coding_agent_o3.main","agno",".run","coding_agent.run","coding_agent.run(extracted_query)","225","46","225","79","False","1","extracted_query","","0","","Name","extracted_query","extracted_query","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py::120::30","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.multimodal_coding_agent_team.ai_coding_agent_o3.process_image_with_gemini","agno",".run","vision_agent.run","vision_agent.run(prompt, images=[agno_image])","120","30","123","9","False","2","agno_image;prompt","","0","","Name","prompt","prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py::120::30","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/agent_teams/multimodal_coding_agent_team/ai_coding_agent_o3.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.agent_teams.multimodal_coding_agent_team.ai_coding_agent_o3.process_image_with_gemini","agno",".run","vision_agent.run","vision_agent.run(prompt, images=[agno_image])","120","30","123","9","False","2","agno_image;prompt","","","images","List","[agno_image]","agno_image","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_aqi_analysis_agent/ai_aqi_analysis_agent_gradio.py::99::30","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_aqi_analysis_agent/ai_aqi_analysis_agent_gradio.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.ai_aqi_analysis_agent.ai_aqi_analysis_agent_gradio.HealthRecommendationAgent.get_recommendations","agno",".run","self.agent.run","self.agent.run(prompt)","99","30","99","52","False","1","prompt","","0","","Name","prompt","prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_aqi_analysis_agent/ai_aqi_analysis_agent_streamlit.py::115::30","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_aqi_analysis_agent/ai_aqi_analysis_agent_streamlit.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.ai_aqi_analysis_agent.ai_aqi_analysis_agent_streamlit.HealthRecommendationAgent.get_recommendations","agno",".run","self.agent.run","self.agent.run(prompt)","115","30","115","52","False","1","prompt","","0","","Name","prompt","prompt","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_domain_deep_research_agent/ai_domain_deep_research_agent.py::159::36","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_domain_deep_research_agent/ai_domain_deep_research_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.ai_domain_deep_research_agent.ai_domain_deep_research_agent.compile_report","agno",".run","compile_report_task.run","compile_report_task.run()","159","36","159","61","False","0","","","","","","","",""
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_domain_deep_research_agent/ai_domain_deep_research_agent.py::106::36","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_domain_deep_research_agent/ai_domain_deep_research_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.ai_domain_deep_research_agent.ai_domain_deep_research_agent.generate_questions","agno",".run","question_generator.run","question_generator.run(f""Generate exactly 5 specific yes/no research questions about the topic '{topic}' in the domain '{domain}'."")","106","36","108","9","False","1","domain;topic","","0","","JoinedStr","f""Generate exactly 5 specific yes/no research questions about the topic '{topic}' in the domain '{domain}'.""","domain;topic","False"
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_domain_deep_research_agent/ai_domain_deep_research_agent.py::125::33","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_domain_deep_research_agent/ai_domain_deep_research_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.ai_domain_deep_research_agent.ai_domain_deep_research_agent.research_question","agno",".run","research_task.run","research_task.run()","125","33","125","52","False","0","","","","","","","",""
"Shubhamsaboo/awesome-llm-apps","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_email_gtm_outreach_agent/ai_email_gtm_outreach_agent.py::138::22","Shubhamsaboo_awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_email_gtm_outreach_agent/ai_email_gtm_outreach_agent.py","Shubhamsaboo_awesome-llm-apps.advanced_ai_agents.multi_agent_apps.ai_email_gtm_outreach_agent.ai_email_gtm_outreach_agent.run_company_finder","agno",".run","agent.run","agent.run(prompt)","138","22","138","39","False","1","prompt","","0","","Name","prompt","prompt","False"
